doc_id,text,category,year,start,votes,answered_label,title
petition_0117,"파주에서 전원주택을 개발하는 하는 사람입니다. 군사시설보호구역이라는(국경 25키로이내) 명분아래 군협의를 거쳐야 하는 지역이라 한달이상 소요되어 군협의후 건축을 시작하였습니다. 건축과정중 경미한 변경이 생겨 파주시에서는 재차 군협의를 받으라하여 9사단 군보실까지 직접 문서를 들고 협의차 갔으나 2주에 한번씩 심의후 순차적으로 처리한다는 답변만 듣고 왔습니다.한달 이후 심의를 열어 현장답사후 문제없으면 군협의처리할수 있다는 원론적인 답변만 들었습니다.기다릴수 없어 1평남짓 설치된 샷시및 일부를 철거,원상회복절차를 진행하고 군협의를 포기하였습니다. 파주,일산은 도시화가 급격히 진행되고 주변에 아파트및 개발이 많아 군협의는 한달에 80-90건 접수되고 있다는 9사단 작전처 직원 이야기를 들었습니다. 그러면 인원을 보충, 자주 심의를 하던지,민원인들을 줄세우는 작태는 없어져야 할것입니다.건축보다 더 어려운 군협의의 갑질 형태를 막아 주십시요. 인근 파주 적성,관탄을 관할하는 인근 25사단은 파주시와 행정위탁체결로 군협의없이 파주시 자체 검토만으로 신증축이 가능 하다고 알고 있습니다.행정절차의 간소화는 주민 불편해소와 사유재산권침해,지역경재 활성화에 도움이 될것인데 지역 형평성에 맞지 않게 더 후방에 있는 일산에 소재하는 사단은 그렇지가 않습니다.",외교/통일/국방,2018,2018-04-19,0,Not answered,군부대 인접지역 군협의(동의)절차 개선
petition_0118,체르노빌 지역도 30년이나 넘게 출입불가 지역입니다. 그런데 일본의 후쿠시마 원전 피해는 체르노빌의 11배가 된다고 합니다. 과연 도쿄 앞바다에서 잡은 물고기 안전할까요? 후쿠시마 및 일본지역에서 생산 되는 농작물은 안전할까요? 그리고 일본의 방사능 폐기물도 싼값에 수입해 온다고 하던데 사실인지 궁금합니다. 또 방사능이란게 사람 몸에 잠복했다가 10~20년후에 나타난다고 하는데 훗날 끔찍한 결과가 나올까봐 엄청 걱정됩니다. 지금 일본인들도 한국 여행오고 한국인들도 일본 여행 가는데...이러다가 큰일 나는것 아닌가요...? 정부에서 조사 좀 제대로해서 알려주면 감사하겠습니다.,외교/통일/국방,2017,2017-09-24,0,Not answered,"일본 방사능 농,수산물 출입금지"
petition_0119,"저기 보여주기식 언제까지 할거임? 너한테 대통령이라 부르기도 참 아깝다. 왜 대통령이라 불러야하지? 똑바로 하는것도 없는데 말이야, 저번에 일본하고 중국 만났잖아 . 근데 중요한 애기는 쑥 빼더라 일단 일본한테 후쿠시마수산물 수입금지 및 후쿠시마에서 생산되는 전품목에 대해서 강력한 수입금지 의지 말했니? 그리고 그 일본한테 진 패소건에 대해서는 철저히 준비하고 있니? 당연히 쫄아서 말도 못했겠지만 뭐 우리가 일본보다 잘하는게 뭐가 있니?핸드폰도 겉 껍데기만 우리꺼고 안에 내부 핵심기술들은 일제 및 미제 유럽산들인데, 일본보다는 한참 밑이지 그지? 그러니까 말도 못하고 일본 꼬봉역할 하는거지 나는 지금도 일제강점기시절이랑 다르지 않다고 생각해 그리고 중국한테는 미세먼지에 대해서도 당연히 상대가 안되고 이미 기술력은 중국이 앞서나가고 있으니 뭐 기대도 안했다만 역시 재인이야. 북한한테 퍼주고 정상회담으로 감추고 숨길려고 하니까 좋더냐? 언제까지 감출수 있는지 보자. 너가 왜 높은지도 이해 못하겠고 박근혜나 명박이랑 너도 똑같은것 같애",외교/통일/국방,2018,2018-05-15,2,Not answered,아주 보여주기식 정치 달인이시네요.
petition_0120,유치원 어린이집 영어수업을 막는다는것은 정말 어처구니 없는것이 아닐수 없습니다. 교욱부에서 유치원이나 어린이집에서 어떤식으로 영어수업이 이루어지는지 한번 다녀와보신적이 있는지 묻고싶습니다. 현장을 본다면 이런이야기를 할수 없습니다. 특기선생님들은 밤새 고민고민을 합니다. 어떻게 하면 영어를 좀더 재미난 놀이로 만들수 있을까... 주말에 하루를 놀이영어 수업을 위한 만들기 시간으로 할애를 하고 있다는걸 아시나요? 학부모들이 원하는걸 무시하고 또 어린아이들의 욕구를 무시하고 책상에 앉아 그냥 이건 이러니 금지 저건 저러니 금지 이게 누구를 위한 정책입니까? 일자리 창출은 고사하고 이일로 일자리를 잃게될 선생님들과 또 사교육에 뛰어들어야하는 학부모들.. 정권이 바뀔때마다 애가 타는건 엄마들뿐인가요? 자식 다 키워놓은 정치인들은 아이들에게 그닥 관심이 없으신가요? 전문가들도 그렇습니다. 학습영어인지 놀이인지 알고 하시는 말씀이신가요? 현장에 한번으라도 오셨나요? 묻고싶습니다.,육아/교육,2018,2018-01-10,260,Not answered,유치원 어린이집 영어수업 금지 반대
petition_0121,안녕하세요. 3살 1살 두딸아이를 키우고 있는 워킹맘입니다. 요즘 저출산시대에 둘이나 힘들게 키우고 있지만 아이를 낳고보니 왜 낳아 키우는지 알겠습니다. 부모가 된다는게 얼마나 값지고 멋진일인지요.. 첫째나 둘째나 출산휴가 3개월은 의무적으로 썻지만 육아휴직을 맘놓고 쓸수 있는 회사는 그렇게 많지 않을것입니다. 옛날엔 요즘 같이 흉흉하고 무서운일이 그렇게 많지 않았던건 힘든생활이었어도 남편은 바깥일 엄마는 아이를 집에서 키워야 하는게 당연한일있습니다. 그러다보니 아이들 정서나 애착형성도 안정적이었을겁니다. 요즘같이 맞벌이세대에 3개월 고작 애보고 직장으로 돌아가는 엄마들은 불안정애착 아이들로 인해 너무 힘들겁니다. 그런아이들이 자라면서 사건사고도 더 많아지는거 같구요.. 양육수당도 좋고 출산장려금도 좋습니다. 하지만 애는 엄마가 키워야한다는 옛말이 틀린게 아니기에 그렇게 키울수 있는 환경이 먼저 개선되었으면 좋겠습니다.,육아/교육,2018,2018-12-07,9,Not answered,육아휴직 의무화
petition_0122,방금 기사를보고 용기내 처음으로 청원합니다~너무 가슴 아프고 막막합니다~떠들썩한 어금니 아빠사건 보다 덜하지 않는데...기사만 한줄 나온것 같아 맘이 상합니다~존경하는 대통령님 ~15년 이라니요~너무 적지않습니까? 세월은 너무도 빠른데 그 아이가 견뎌야할 시간은 참으로 더딜것 같습니다~견디기도 전에 큰아빠라는 사람은 출소를 할테지요~겨우 태어난지 6년된 아이지 않습니까........너무 처참합니다~,육아/교육,2017,2017-10-23,4,Not answered,6살 조카를 큰아빠가 성폭행...
petition_0123,보통 학교 등교시간이 8시30분입니다 학원때문에 집에 늦게들어오는 학생들이 많습니다 집와서 잔다고해도 11시~12시쯤됩니다 8시 30분까지 등교할려면 적어도 7시에서 8시사이엔 일어나야하는데 늦게일어나면 아침밥 먹을시간도 없어 안먹고오는 학생들도 많고 피곤해서 1교시 2교시는 거의 다 자고있습니다 자는 학생들보면 수업가르치는 선생님들도 할 의지가 없을꺼고 늦게 등교하면 벌점을 주기때문에 영향도 많습니다 피곤하지않게 충분히 자고 씻고 아침밥도 든든히 천천히 먹고 학교가 먼학생들도 걸어올 시간이 넉넉하게 선생님들도 육아하시는분도 많은데 준비하시게 10시를 등교로 정하면 좋겠습니다.,육아/교육,2017,2017-10-05,2,Not answered,등교시간을 10시로 해주세요
petition_0124,"중학생 아들을 둔 아빠입니다. 초등학교 때 부터 느낀 것인데, 아이가 학교 갈때 가방을 들어보면 너무 무겁습니다. 가방의 부피 자체는 제가 학교를 다닐 때보다 크지 않은 것 같은데, 무게가 더 나가는 이유는 교과서가 대부분 너무 좋은 종이로 만들어져 상당히 무게가 나가기 때문입니다. 이렇게까지 좋은 종이를 써서 값도 더 나가고 (그럼 교육예산도 더 들겠지요), 학생들을 힘들게 할 이유가 없다고 생각합니다. 무거운 배낭을 한쪽 어깨에만 걸고 다니는 아이들도 많은데 한창 크는 나이에 자세가 비틀어지지 않을지 걱정도 됩니다. 교과서는 교육 차원에서 재생지로 만들어도 좋다고 생각합니다.",육아/교육,2018,2018-09-29,5,Not answered,초중고 교과서 종이를 싸고 가벼운 것으로 쓸 것을 제안합니다
petition_0125,"저는 10월부터 기간제교사를 하고 있고, 만 72개월 미만의 자녀를 둘이나 양육하고 있는 엄마입니다. 올해까지는 일을 하지 않으려 하다가 갑자기 하게 된 일이라서 애들이 적응할 틈도 없이 유치원과 어린이집에 가장 먼저 등원하고, 가장 늦게 하원을 하게 되었습니다. 3개월 남짓이긴 하지만 한편으로는 대출이자라도 갚자.. 라는 맘으로 시작했는데... 기간제교사의 육아시간을 쓰게 해달라 했더니... 교장재량이라고만 합니다..ㅠㅠ 계약기간이 짧긴 하지만 교장재량이라고 하니 교장은 당연히 안된다 합니다.. 무슨 기간제교사한테 육아시간이냐면서...ㅠㅠ 그리고 연가일수 책정하는 것도 어이가 없는 게 첫째 출산전까지 일을 해서 경력이 7년이고, 호봉 승격과 더불어 연가일수도 보장되어야 하는 거 아닌가요? 계약기간에 준하여 연가일수가 책정된다는 게 말이 됩니까? 기간제교사도 육아시간 학교장 재량이 아니라 정규교사와 같이 보장해 주세요..",육아/교육,2018,2018-11-08,26,Not answered,기간제교사도 육아시간 쓸 수 있게 해주세요.
petition_0126,"안녕하세요. 우선 힘드네요 또 마음이 많이 아픕니다. 저는 두 아이의 엄마입니다. 가해자를 두둔해주는 사회의 이런 방식....너무 잘 봤습니다. 저희 큰 아이는 올해 초등학교에 입학했습니다. 같은 반에는 선생님 말씀에 따르면 정신연령이 5세정도 밖에 안되는 친구가 있습니다. 학기초에 가해학생이 저희 아이 팔을 가위로 긁어서 선생님과 말씀을 나누다가 알게 되었습니다. 그 뒤로 같은 반 친구들이랑 같이 그 아이를 꽤 챙겼나 보더군요. 다른반 친구 말에 의하면 저희 아이가 돌봄 교실에 가는데 가방을 들어주기도 했다더군요. 그러던 어느 날 학교 돌봄시간 외주수업 줄넘기 시간에 사건이 터졌습니다. 앉아있는 저희 아이 목을 가해 학생이 줄넘기로 조른것이지요. 제가 안일하게 생각한 것인지....제가 담임선생님께 부탁드려서 사과의 자리를 마련했습니다. 저희 아이가 사과를 제대로 받지 못해서 사과 받고 넘어가려 했었습니다. 그런데....교감선생님은 이해하라는 식으로 말을 하시고 가해학생 학부모는 사과를 안 하더군요. 8살짜리(5세의 정신연령)에게 이건 니가 해야하는 거야 라는 말만 하더군요.... 결국 학폭을 열었으나 학교폭력이 아니라는 결과만 받았습니다. 그 이유는 목을 조른 일이 처음이였고 가해학생측이 반성을 많이 하고 있으며 어린 나이기에 정신적인 영향을 고려해서라고 하더군요. 저희는 재심을 넣었습니다. 이건 저희 아이의 생사와 연관이 된 문제였고 저희 아이 인성발달에도 큰 영향을 주는 문제였습니다. 아직 재심 판결은 보지 못 한 상황이지만 제가 저희 아이의 일을 말씀드리는 이유는 한 가지 입니다. 정신과 치료를 언제까지 받아야 하는지 기약 없는 저희 아이는 있는데 아주 즐겁게 학교 생활을 하고 있는 가해 학생이나 다 끝났다라고 생각하는 그런 학부모님 또 아이가 어려서 아무 생각없이 사고를 친다는 생각을 가지고 계신 선생님이나 아이들 문제라고 생각하고 대충 넘어가는 경찰이 있는 한 여중생 폭행사건은 다시 일어날 수 있습니다. 청소년 보호법은 폐지 되어야 합니다. 또 한 아무리 어려도 학폭은 엄중히 다스려져야 합니다. 저희 학폭 사건 경찰분 제대로 조사 하지 않으셨습니다. 학폭있는 날 경찰 분이 제게 묻더군요 ""가해학생 힘들거 생각 안하세요??"" 학폭이 제대로 잡히게 되면 점점 더 무서워지는 폭행들이 줄어들겠지요. 그러나 지금 처럼 가해자는 괜찮고 피해자는 속이 썩어들어가며 제대로 된 사과도 받지 못 한다면.... 법이 무슨 필요가 있을까요?? 이제는 법이 바뀌어야 한다고 생각합니다. 보호받아야 하고 이성적인 생각이 조금 부족할 수 있으니 이해 한다는건 생명에 연관이 없어야겠죠. 조금 만 더 심각해 지면 사람이 죽을 수 있는 상황이여도 법으로 보호를 받는다는건 지금의 어른들이 아이들에게 ""폭력을 써도 괜찮아"" 라고 가르치는거라고 생각 됩니다. 대통령님 그리고 시민 여러분 전 두 아이를 안전하게 키우고 싶습니다. 또 한 모든 아이들이 안전하기를 바랍니다.",육아/교육,2017,2017-09-05,1,Not answered,저는 학폭 피해 학무보입니다. 청소년법 폐지와 학폭은 엄하게 다스려야 합니다.
